62,-1,-1,0.0,0.5365853658536586,0.0,-1
63,-1,0.0,-1,1.0,-1,-1
64,0.9565217391304348,-1,0.0,-1,-1,0.9411764705882353
65,0.9142857142857143,-1,0.0,0.9411764705882353,-1,0.0
66,-1,-1,-1,0.7692307692307693,-1,-1
67,-1,-1,-1,0.8,-1,0.0
68,1.0,-1,-1,0.0,-1,-1
69,1.0,-1,-1,0.0,0.4,0.0
70,-1,-1,-1,0.0,-1,-1
71,1.0,-1,-1,0.9523809523809523,-1,1.0
72,-1,0.0,-1,0.0,-1,-1
73,1.0,-1,-1,0.5,-1,-1
74,-1,-1,-1,0.0,-1,0.75
75,0.0,-1,-1,1.0,-1,-1
76,-1,-1,-1,-1,-1,0.5384615384615384
77,0.8823529411764706,-1,-1,1.0,-1,-1
78,-1,0.0,-1,0.625,-1,-1
79,-1,0.0,-1,1.0,-1,0.0
80,0.0,-1,-1,0.75,-1,0.7333333333333333
81,1.0,-1,0.0,0.85,0.3333333333333333,0.0
82,-1,-1,-1,0.0,-1,0.0
83,-1,-1,-1,-1,-1,0.0
84,-1,0.0,-1,0.3333333333333333,-1,-1
85,0.6666666666666666,-1,-1,1.0,0.0,-1
86,1.0,-1,-1,1.0,-1,1.0
87,-1,-1,0.0,0.0,0.5,-1
88,-1,-1,-1,0.0,-1,-1
89,-1,-1,-1,0.0,-1,-1
90,-1,-1,-1,0.0,-1,-1
91,-1,-1,-1,0.0,-1,-1
92,-1,-1,-1,-1,-1,1.0
93,-1,0.0,-1,0.5833333333333334,-1,0.0
94,-1,-1,-1,0.0,-1,-1
95,-1,0.0,0.4782608695652174,0.36363636363636365,0.0,0.4
96,0.6666666666666666,-1,-1,1.0,-1,-1
97,-1,-1,-1,0.0,-1,-1
98,-1,-1,-1,0.0,0.0,-1
99,0.0,0.0,0.0,0.625,0.0,-1
100,0.0,0.0,-1,0.0,-1,-1
101,-1,-1,-1,0.625,-1,-1
102,-1,0.0,-1,-1,-1,1.0
103,-1,-1,-1,-1,-1,0.0
104,-1,-1,-1,0.0,-1,-1
105,0.0,-1,-1,0.0,-1,-1
106,-1,-1,-1,0.0,-1,0.8604651162790697
107,-1,-1,-1,1.0,0.0,0.0
108,-1,-1,-1,-1,-1,0.0
109,-1,-1,-1,0.8461538461538461,-1,-1
110,-1,-1,-1,0.9473684210526315,-1,-1
111,-1,-1,-1,0.3,-1,0.2777777777777778
112,-1,-1,-1,0.6,-1,-1
113,0.0,-1,-1,0.0,-1,0.2857142857142857
114,-1,-1,-1,0.6666666666666666,-1,-1
115,0.6428571428571429,-1,-1,0.75,0.0,-1
116,-1,-1,-1,0.0,-1,-1
117,-1,-1,-1,0.0,-1,-1
118,-1,-1,-1,0.0,-1,-1
119,-1,-1,-1,0.0,-1,0.0
120,-1,-1,-1,0.0,-1,-1
121,-1,-1,-1,0.0,-1,-1
122,-1,0.0,-1,1.0,-1,0.45
123,-1,-1,-1,-1,0.0,0.0
124,0.4444444444444444,-1,0.0,1.0,-1,0.0
125,-1,-1,-1,0.0,-1,-1
126,-1,-1,-1,0.0,-1,-1
127,-1,0.0,-1,0.0,-1,-1
128,-1,-1,-1,0.0,-1,-1
129,0.5833333333333334,-1,-1,1.0,-1,0.0
130,0.9,-1,-1,0.8125,-1,0.0
131,-1,-1,-1,0.0,-1,-1
132,0.0,-1,-1,0.2222222222222222,-1,0.5833333333333334
133,-1,-1,-1,0.0,-1,-1
134,-1,-1,-1,0.5,-1,-1
135,0.0,0.0,0.0,0.5789473684210527,0.2857142857142857,0.375
136,-1,-1,-1,0.0,-1,-1
137,-1,-1,-1,0.9803921568627451,-1,0.0
138,-1,0.6666666666666666,0.0,0.0,-1,0.0
139,0.0,-1,-1,0.0,-1,-1
140,-1,-1,-1,0.8,-1,-1
141,-1,-1,-1,0.0,-1,-1
142,-1,0.0,-1,0.4,-1,0.0
143,-1,0.75,-1,0.6666666666666666,-1,0.9
144,-1,-1,-1,0.6666666666666666,-1,-1
145,-1,1.0,-1,0.6,-1,0.0
146,1.0,-1,-1,0.8888888888888888,-1,-1
147,0.0,-1,-1,0.5,-1,-1
148,-1,-1,-1,0.6666666666666666,-1,-1
149,0.4444444444444444,-1,0.0,0.8333333333333334,0.0,0.2222222222222222
150,-1,-1,-1,0.0,-1,-1
151,-1,-1,-1,0.5,-1,-1
152,0.0,-1,0.0,0.0,-1,1.0
153,0.7857142857142857,-1,-1,0.7894736842105263,-1,-1
154,-1,-1,-1,-1,-1,0.0
155,0.0,-1,0.0,0.9615384615384616,0.0,-1
156,0.7083333333333334,-1,0.36363636363636365,0.8,0.0,0.0
157,-1,-1,-1,0.0,-1,-1
158,-1,0.0,-1,-1,0.0,0.4444444444444444
159,-1,-1,-1,0.0,-1,0.0
160,-1,-1,-1,-1,-1,0.7142857142857143
161,-1,-1,-1,0.8888888888888888,-1,0.6
162,-1,-1,-1,0.5,-1,-1
163,-1,-1,0.0,0.5714285714285714,-1,-1
164,-1,-1,-1,0.6428571428571429,-1,-1
165,-1,-1,-1,-1,-1,0.5
166,-1,-1,-1,0.0,-1,-1
167,-1,-1,-1,0.0,-1,-1
168,0.8333333333333334,-1,-1,0.5714285714285714,-1,0.75
169,-1,-1,-1,0.0,-1,-1
170,0.0,-1,0.0,0.0,-1,0.6842105263157895
171,1.0,0.0,-1,0.0,-1,0.6190476190476191
172,0.0,-1,-1,0.0,-1,-1
173,-1,-1,-1,0.0,-1,-1
174,-1,0.0,-1,-1,-1,0.0
175,0.0,-1,-1,0.0,-1,0.0
176,-1,1.0,-1,0.9333333333333333,-1,0.75
177,-1,-1,-1,0.0,-1,0.0
178,-1,-1,-1,1.0,-1,-1
179,-1,-1,-1,0.9230769230769231,-1,0.0
180,-1,-1,-1,0.0,-1,-1
181,-1,-1,-1,-1,-1,0.0
182,-1,0.6666666666666666,-1,0.4,-1,-1
183,-1,1.0,-1,0.36363636363636365,-1,-1
184,0.8,-1,0.0,0.6666666666666666,0.0,0.9090909090909091
185,0.0,-1,-1,0.6,-1,-1
186,-1,-1,0.0,0.0,0.0,-1
187,-1,-1,-1,1.0,-1,-1
188,-1,-1,-1,0.0,-1,-1
189,-1,-1,-1,0.9565217391304348,-1,-1
190,-1,-1,-1,0.0,-1,-1
191,-1,-1,-1,-1,-1,0.0
192,-1,0.0,-1,0.0,-1,1.0
193,-1,0.0,0.0,0.6666666666666666,-1,-1
194,0.7727272727272727,-1,-1,0.4444444444444444,-1,-1
195,-1,-1,-1,0.0,-1,0.0
196,-1,-1,-1,0.0,-1,-1
197,-1,-1,-1,0.0,-1,-1
198,-1,-1,-1,0.6666666666666666,-1,-1
199,0.42105263157894735,-1,-1,0.25,-1,-1
200,0.0,-1,-1,0.0,-1,0.0
201,-1,0.75,-1,0.5454545454545454,-1,0.7
202,-1,-1,-1,0.0,-1,0.0
203,0.6,1.0,0.4,0.5714285714285714,0.5,0.6153846153846154
204,-1,0.0,-1,0.7142857142857143,-1,0.0
205,0.5,1.0,0.0,0.6,1.0,0.8571428571428571
206,0.5,-1,-1,0.6,-1,-1
207,-1,-1,-1,0.0,-1,-1
208,0.9,-1,0.0,0.0,0.0,0.75
209,-1,-1,-1,0.0,-1,-1
210,0.6470588235294118,-1,-1,1.0,0.0,-1
211,-1,-1,-1,-1,-1,0.0
212,-1,-1,-1,0.0,-1,-1
213,-1,-1,-1,1.0,-1,-1
214,-1,-1,-1,0.0,-1,-1
215,1.0,0.0,0.26666666666666666,0.75,0.0,0.0
216,0.6333333333333333,-1,0.0,0.5,0.5263157894736842,0.75
217,-1,-1,-1,0.6666666666666666,-1,-1
218,0.6818181818181818,0.0,-1,0.775,0.0,0.0
219,-1,0.0,0.23076923076923078,0.7,-1,-1
220,-1,-1,-1,0.0,-1,-1
221,-1,-1,-1,0.0,-1,-1
222,-1,-1,-1,0.0,-1,-1
223,0.6666666666666666,-1,0.0,0.1875,-1,-1
224,-1,-1,-1,1.0,-1,0.5
225,-1,-1,-1,0.0,-1,-1
226,-1,-1,0.0,0.4444444444444444,0.0,0.0
227,0.0,-1,-1,0.4,-1,-1
228,0.6666666666666666,-1,-1,0.0,0.0,0.0
229,-1,-1,-1,0.75,-1,-1
230,0.0,1.0,-1,0.7857142857142857,-1,-1
231,0.0,-1,-1,0.0,-1,-1
232,-1,-1,-1,-1,-1,0.5
233,-1,-1,-1,0.0,-1,-1
234,-1,-1,-1,1.0,-1,-1
235,0.7666666666666667,-1,-1,0.7142857142857143,0.0,-1
236,-1,-1,-1,0.9090909090909091,-1,-1
237,-1,-1,-1,0.0,-1,-1
238,-1,-1,-1,0.0,-1,-1
239,-1,-1,-1,0.0,-1,-1
240,-1,-1,-1,-1,-1,0.0
241,-1,-1,-1,-1,-1,0.0
242,-1,-1,-1,0.0,0.0,0.0
243,-1,-1,0.7,0.9333333333333333,0.0,0.9
244,-1,-1,-1,1.0,-1,-1
245,-1,-1,-1,-1,-1,1.0
246,-1,0.0,0.0,0.6666666666666666,-1,0.7777777777777778
247,-1,-1,-1,0.0,-1,-1
248,-1,-1,-1,-1,-1,0.0
249,1.0,0.0,0.625,0.0,-1,0.6
250,-1,-1,1.0,1.0,-1,1.0
251,-1,-1,-1,0.0,-1,-1
252,-1,-1,-1,0.5714285714285714,-1,-1
253,-1,-1,-1,0.5,-1,-1
254,-1,-1,-1,0.5,-1,0.0
255,-1,-1,-1,-1,-1,1.0
256,-1,-1,-1,-1,-1,1.0
257,-1,-1,-1,0.0,0.0,-1
258,-1,-1,-1,0.0,-1,0.0
259,-1,-1,-1,0.6363636363636364,-1,0.42857142857142855
260,-1,-1,-1,0.7857142857142857,-1,-1
261,-1,-1,-1,0.0,-1,0.7777777777777778
262,-1,-1,-1,1.0,-1,1.0
263,-1,-1,-1,0.0,-1,-1
264,0.6666666666666666,-1,-1,0.0,-1,-1
265,-1,-1,-1,0.0,-1,0.0
266,-1,-1,-1,0.0,-1,-1
267,0.0,-1,-1,0.0,-1,-1
268,-1,-1,-1,0.0,-1,0.0
269,-1,-1,-1,0.8888888888888888,-1,0.0
270,-1,-1,-1,0.0,-1,-1
271,0.8,-1,-1,0.6470588235294118,-1,0.5
272,-1,-1,-1,-1,-1,0.0
273,-1,-1,-1,0.0,-1,-1
274,0.5,0.0,-1,0.75,-1,0.0
275,-1,-1,-1,0.0,-1,-1
276,-1,0.0,-1,0.5,-1,0.5
277,-1,-1,-1,1.0,-1,-1
278,-1,-1,-1,1.0,-1,-1
279,0.0,-1,-1,0.0,0.0,0.6666666666666666
280,-1,-1,-1,0.0,-1,-1
281,-1,-1,0.0,-1,-1,1.0
282,-1,-1,-1,0.6666666666666666,-1,-1
283,-1,0.0,-1,0.5714285714285714,-1,-1
284,-1,-1,-1,0.0,-1,-1
285,-1,-1,-1,0.9090909090909091,-1,0.6666666666666666
286,0.0,-1,-1,-1,-1,1.0
287,1.0,-1,-1,0.0,-1,-1
288,-1,-1,-1,-1,-1,0.0
289,-1,-1,-1,1.0,-1,0.0
290,0.0,-1,-1,0.11764705882352941,-1,-1
291,-1,-1,-1,0.0,-1,0.0
292,-1,-1,0.0,0.0,0.0,-1
293,-1,-1,-1,1.0,-1,0.0
294,-1,0.0,-1,0.0,-1,-1
295,-1,-1,-1,0.0,-1,1.0
296,-1,-1,-1,0.0,-1,1.0
297,-1,-1,-1,0.0,-1,-1
298,0.8571428571428571,0.0,-1,0.6666666666666666,0.0,-1
299,-1,0.0,-1,0.2857142857142857,-1,-1
300,0.0,-1,-1,0.0,-1,1.0
301,0.0,-1,0.0,-1,1.0,1.0
302,0.7142857142857143,-1,-1,0.75,0.0,-1
303,-1,-1,-1,0.0,-1,-1
304,-1,0.0,-1,0.4,-1,-1
305,0.0,-1,-1,1.0,-1,-1
306,-1,-1,0.0,0.6666666666666666,0.0,0.5
307,-1,-1,-1,0.0,-1,0.6
308,-1,-1,-1,-1,-1,0.0
309,-1,-1,-1,0.0,-1,-1
310,-1,-1,-1,0.0,-1,-1
311,-1,0.0,0.0,0.0,-1,-1
312,-1,-1,-1,0.0,-1,-1
313,-1,-1,-1,-1,-1,0.0
314,-1,0.0,-1,0.875,-1,0.9473684210526315
315,-1,-1,-1,0.0,-1,0.0
316,-1,0.0,-1,-1,-1,0.6
317,-1,-1,-1,0.0,-1,-1
318,-1,-1,-1,0.5714285714285714,-1,-1
319,-1,-1,-1,-1,-1,0.0
320,-1,-1,-1,0.0,-1,-1
321,-1,-1,-1,0.0,-1,0.0
322,-1,-1,-1,0.45454545454545453,-1,0.0
323,-1,-1,0.6129032258064516,0.9090909090909091,-1,-1
324,-1,-1,-1,0.07692307692307693,-1,0.2857142857142857
325,-1,-1,-1,0.0,-1,-1
326,0.0,0.0,-1,0.42857142857142855,-1,0.7
327,0.6346153846153846,0.0,0.5454545454545454,0.631578947368421,0.0,0.4166666666666667
328,-1,-1,-1,0.0,-1,-1
329,0.0,0.0,-1,0.0,-1,-1
330,0.0,-1,-1,0.6,-1,-1
331,1.0,-1,-1,0.8,0.0,0.0
332,0.8888888888888888,-1,-1,0.6363636363636364,-1,-1
333,-1,-1,-1,0.0,-1,-1
334,-1,0.0,-1,0.972972972972973,-1,-1
335,-1,-1,-1,0.6666666666666666,0.0,-1
336,-1,-1,-1,0.0,-1,-1
337,0.6,-1,-1,0.42857142857142855,-1,-1
338,-1,-1,-1,-1,0.0,1.0
339,-1,-1,-1,0.0,-1,-1
340,-1,-1,-1,0.7692307692307693,-1,-1
341,0.75,0.0,-1,0.6923076923076923,-1,0.0
342,-1,0.0,-1,0.0,-1,-1
343,-1,1.0,-1,-1,-1,0.7142857142857143
344,-1,0.0,-1,0.6666666666666666,-1,-1
345,-1,-1,-1,0.0,0.0,-1
346,-1,1.0,1.0,0.6666666666666666,-1,-1
347,-1,0.0,-1,0.8571428571428571,-1,0.5
348,-1,0.0,-1,0.3333333333333333,-1,-1
349,-1,-1,-1,1.0,-1,0.0
350,0.8333333333333334,-1,-1,0.75,-1,0.0
351,-1,-1,-1,0.6923076923076923,-1,0.0
352,-1,-1,-1,0.0,-1,-1
353,-1,-1,0.0,0.0,0.0,-1
354,-1,0.0,-1,0.9482758620689655,-1,0.0
355,-1,0.0,-1,1.0,-1,-1
356,0.0,-1,-1,-1,-1,0.0
357,1.0,-1,-1,-1,-1,0.75
358,-1,-1,-1,0.9473684210526315,-1,0.9166666666666666
359,-1,0.0,-1,0.5,-1,0.0
360,-1,-1,-1,0.0,0.6666666666666666,-1
361,0.0,-1,-1,1.0,-1,-1
362,-1,0.0,-1,0.2857142857142857,-1,-1
363,0.0,-1,0.0,0.0,0.0,0.0
364,-1,-1,-1,0.0,-1,-1
365,-1,-1,-1,0.6666666666666666,-1,-1
366,0.5555555555555556,-1,-1,0.5,0.0,0.0
367,-1,-1,-1,0.8,-1,0.0
368,0.75,-1,-1,0.2222222222222222,-1,-1
369,0.6,-1,-1,-1,-1,0.8888888888888888
370,-1,1.0,-1,0.625,-1,1.0
371,-1,-1,-1,0.75,-1,-1
372,0.8,0.0,0.25,0.47619047619047616,0.0,0.0
373,-1,-1,-1,0.7142857142857143,-1,1.0
374,-1,-1,-1,0.0,-1,-1
375,0.0,0.0,-1,0.0,-1,-1
376,-1,-1,-1,0.5555555555555556,0.0,0.0
377,-1,-1,-1,0.2,-1,0.0
378,0.0,-1,-1,1.0,-1,0.0
379,-1,0.0,-1,0.0,-1,-1
380,0.9545454545454546,-1,-1,0.6666666666666666,0.0,-1
381,-1,0.0,-1,0.4,-1,-1
382,-1,-1,-1,0.0,-1,-1
383,-1,0.8,-1,0.9166666666666666,-1,-1
384,-1,-1,-1,-1,-1,0.0
385,-1,0.0,-1,0.6666666666666666,-1,0.0
386,-1,-1,-1,0.0,-1,-1
387,0.0,0.0,-1,0.5,0.0,-1
388,-1,-1,-1,0.75,-1,-1
389,-1,-1,-1,0.6666666666666666,-1,-1
390,1.0,0.0,-1,0.0,-1,-1
391,-1,-1,-1,0.0,-1,0.0
392,1.0,-1,-1,1.0,-1,0.0
393,-1,-1,-1,0.0,-1,0.0
394,-1,0.0,-1,1.0,-1,-1
395,-1,-1,-1,0.0,-1,-1
396,-1,-1,-1,0.0,-1,0.0
397,-1,-1,-1,0.0,-1,0.0
398,-1,-1,-1,-1,-1,0.0
399,1.0,0.0,-1,0.7,0.3333333333333333,-1
400,-1,-1,-1,0.0,-1,-1
401,1.0,-1,0.0,1.0,-1,1.0
402,0.0,0.8333333333333334,-1,0.5,-1,0.3333333333333333
403,-1,-1,-1,0.0,-1,0.6666666666666666
404,-1,0.0,-1,0.0,-1,-1
405,0.5714285714285714,-1,-1,0.0,-1,-1
406,0.0,-1,-1,-1,-1,0.0
407,-1,-1,-1,0.8,0.0,0.6153846153846154
408,0.0,-1,-1,1.0,-1,-1
409,-1,-1,-1,0.0,-1,-1
410,0.5384615384615384,-1,0.6666666666666666,0.0,-1,0.8571428571428571
411,1.0,0.0,-1,-1,-1,0.8888888888888888
412,-1,-1,-1,0.0,-1,-1
413,0.0,-1,-1,0.7272727272727273,-1,0.0
414,0.0,0.0,0.0,0.19047619047619047,0.0,0.0
415,-1,0.0,-1,0.0,-1,0.7
416,-1,-1,0.0,-1,-1,0.4
417,0.0,0.0,-1,0.0,-1,-1
418,-1,-1,-1,0.0,-1,-1
419,-1,-1,-1,-1,-1,0.0
420,-1,-1,-1,0.0,-1,-1
421,-1,-1,-1,1.0,-1,-1
422,-1,-1,-1,-1,-1,0.0
423,-1,-1,-1,1.0,-1,-1
424,-1,-1,-1,0.0,-1,-1
425,0.7142857142857143,-1,0.0,0.0,0.0,0.0
426,-1,-1,-1,-1,-1,0.8333333333333334
427,-1,0.0,-1,0.0,-1,-1
428,0.9473684210526315,-1,-1,0.7,-1,0.4117647058823529
429,-1,-1,-1,0.0,-1,-1
430,-1,-1,-1,0.7142857142857143,-1,0.0
431,-1,-1,-1,0.5,-1,-1
432,-1,-1,-1,0.0,-1,-1
433,0.0,-1,-1,-1,-1,0.6666666666666666
434,-1,0.0,0.0,0.26666666666666666,-1,0.0
435,-1,0.0,-1,0.3333333333333333,-1,-1
436,-1,-1,-1,0.8695652173913043,-1,-1
437,-1,-1,-1,0.7333333333333333,0.5,0.0
438,-1,-1,-1,0.5,-1,0.0
439,-1,-1,-1,0.75,-1,-1
440,-1,-1,-1,0.0,-1,-1
441,-1,-1,-1,0.7777777777777778,-1,0.75
442,-1,-1,-1,0.0,-1,-1
443,0.0,-1,-1,0.6,-1,-1
444,-1,-1,-1,-1,-1,1.0
445,-1,-1,-1,0.0,-1,-1
446,-1,-1,-1,-1,-1,0.0
447,-1,-1,-1,0.0,-1,0.0
448,-1,-1,-1,0.0,-1,-1
449,-1,-1,0.0,0.0,-1,-1
450,-1,-1,-1,0.0,-1,-1
451,-1,-1,-1,0.0,-1,-1
452,0.0,-1,-1,0.0,-1,0.0
453,-1,-1,-1,0.5,-1,1.0
454,0.35714285714285715,-1,0.0,0.8928571428571429,-1,-1
455,-1,-1,-1,0.15384615384615385,-1,-1
456,-1,-1,-1,0.0,-1,-1
457,-1,-1,0.0,0.8,0.0,0.0
458,-1,-1,-1,1.0,-1,-1
459,-1,-1,-1,0.0,-1,-1
460,-1,-1,-1,0.0,-1,-1
461,-1,-1,-1,0.0,-1,-1
462,1.0,-1,0.0,0.7307692307692307,-1,0.0
463,-1,-1,-1,-1,-1,1.0
464,1.0,-1,-1,0.8,-1,1.0
465,-1,-1,-1,0.0,-1,-1
466,0.0,-1,-1,0.0,-1,-1
467,-1,-1,-1,0.0,-1,1.0
468,-1,-1,-1,0.5,-1,-1
469,-1,-1,-1,0.0,-1,-1
470,-1,-1,-1,-1,-1,0.0
471,0.0,0.0,0.0,-1,-1,0.75
472,-1,-1,-1,0.0,-1,-1
473,-1,-1,-1,0.0,-1,-1
474,0.7142857142857143,-1,0.0,0.0,0.3333333333333333,0.4
475,-1,-1,-1,-1,-1,0.0
476,-1,0.0,-1,0.0,0.0,0.0
477,-1,-1,-1,0.625,-1,-1
478,-1,-1,-1,0.3333333333333333,-1,-1
479,-1,-1,-1,0.0,-1,-1
480,-1,1.0,0.0,0.8461538461538461,0.0,0.7857142857142857
481,0.0,-1,-1,0.0,-1,-1
482,-1,-1,-1,0.0,-1,-1
483,-1,0.0,-1,0.0,-1,-1
484,-1,-1,-1,0.8888888888888888,-1,-1
485,0.0,-1,-1,0.0,-1,-1
486,-1,-1,-1,0.5,-1,-1
487,-1,-1,-1,0.5555555555555556,-1,-1
488,0.8695652173913043,0.0,-1,1.0,-1,-1
489,-1,0.0,-1,0.6666666666666666,-1,-1
490,-1,-1,-1,0.0,-1,-1
491,-1,-1,-1,0.6,-1,-1
492,-1,-1,-1,-1,-1,0.9166666666666666
493,0.0,-1,0.3333333333333333,0.0,0.0,-1
494,-1,-1,-1,0.0,-1,-1
495,-1,-1,-1,0.2857142857142857,0.0,-1
496,-1,-1,-1,0.0,-1,0.9285714285714286
497,-1,-1,-1,0.0,-1,-1
498,-1,-1,-1,0.0,-1,-1
499,-1,-1,-1,0.0,-1,-1
500,-1,-1,-1,0.0,-1,-1
501,0.0,-1,-1,-1,-1,0.0
502,-1,-1,-1,-1,-1,1.0
503,0.0,-1,-1,0.0,-1,-1
504,-1,0.0,-1,0.5,-1,-1
505,-1,-1,-1,0.2857142857142857,-1,0.75
506,-1,-1,-1,1.0,-1,0.9166666666666666
507,-1,-1,-1,1.0,-1,1.0
508,-1,-1,-1,-1,-1,0.0
509,-1,-1,-1,0.0,-1,-1
510,-1,-1,-1,-1,-1,0.5
511,0.3157894736842105,-1,-1,0.5555555555555556,-1,-1
512,-1,-1,0.0,1.0,0.0,0.0
513,-1,-1,-1,0.0,-1,-1
514,0.0,0.0,-1,0.0,0.0,-1
515,-1,-1,0.6363636363636364,0.375,0.0,0.6666666666666666
516,0.6,-1,-1,0.0,-1,-1
517,-1,-1,-1,0.0,-1,-1
518,-1,0.0,0.0,0.0,0.0,-1
519,-1,-1,-1,0.0,-1,0.0
520,-1,-1,-1,0.4,-1,-1
521,-1,-1,-1,0.0,-1,-1
522,-1,-1,-1,1.0,-1,-1
523,-1,-1,-1,0.7142857142857143,-1,-1
524,0.7,-1,0.0,0.6666666666666666,0.5,0.0
525,0.8571428571428571,-1,0.0,0.0,-1,0.0
526,-1,-1,-1,0.0,-1,0.875
527,-1,-1,-1,0.9,-1,1.0
528,-1,-1,-1,-1,-1,1.0
529,-1,-1,-1,0.0,-1,-1
530,0.0,-1,-1,0.0,-1,0.0
531,-1,-1,-1,-1,-1,1.0
532,-1,0.0,-1,0.0,-1,-1
533,-1,0.0,-1,-1,-1,0.5263157894736842
534,-1,-1,-1,0.0,-1,0.9230769230769231
535,-1,-1,-1,1.0,-1,-1
536,0.0,-1,-1,-1,-1,0.0
537,0.0,0.0,-1,0.6,0.0,1.0
538,-1,-1,0.0,1.0,-1,-1
539,-1,-1,-1,1.0,-1,-1
540,-1,-1,-1,1.0,-1,0.9285714285714286
541,-1,-1,-1,-1,-1,1.0
542,0.9333333333333333,0.0,-1,0.0,-1,0.8333333333333334
543,1.0,-1,-1,0.38461538461538464,-1,-1
544,-1,-1,-1,0.75,-1,-1
545,0.4,0.0,-1,0.6666666666666666,-1,-1
546,-1,-1,-1,0.0,-1,-1
547,-1,-1,-1,-1,-1,0.8
548,-1,0.0,-1,0.2222222222222222,-1,-1
549,0.875,-1,-1,0.2857142857142857,-1,-1
550,-1,-1,-1,0.0,-1,-1
551,-1,-1,-1,0.0,-1,-1
552,-1,-1,-1,0.0,-1,0.0
553,-1,0.5,-1,0.0,-1,0.88
554,-1,1.0,-1,0.5,-1,-1
555,-1,-1,-1,0.0,-1,0.0
556,0.6994535519125683,-1,0.0,0.3333333333333333,-1,-1
557,-1,-1,-1,0.6111111111111112,0.0,0.0
558,-1,0.0,-1,0.0,-1,-1
559,0.0,-1,-1,-1,1.0,0.8333333333333334
560,-1,1.0,-1,0.5666666666666667,-1,0.6666666666666666
561,-1,-1,-1,0.0,-1,-1
562,-1,-1,-1,-1,-1,1.0
563,-1,0.0,-1,0.9,-1,1.0
564,-1,-1,-1,-1,-1,0.0
565,-1,-1,-1,0.3333333333333333,-1,-1
566,0.5,0.0,-1,0.7857142857142857,0.0,0.0
567,0.0,-1,0.0,0.6666666666666666,0.8333333333333334,-1
568,0.8571428571428571,-1,-1,0.0,-1,1.0
569,0.0,-1,-1,0.6666666666666666,-1,-1
570,-1,-1,-1,0.0,-1,-1
571,-1,-1,-1,0.6666666666666666,-1,-1
572,0.0,-1,-1,-1,-1,1.0
573,0.5,-1,-1,0.5833333333333334,-1,-1
574,0.6666666666666666,-1,-1,0.6666666666666666,-1,0.6363636363636364
575,-1,0.0,0.0,0.5,0.0,0.0
576,-1,-1,-1,0.6428571428571429,0.8571428571428571,-1
